TemplateId,Stage,UpgradeName,Price,CurrentValue,NextValue,OriginalTemplateId,NextTempalteId,StatType
200523,1,SkillLevel523,85683700,522,523,200001,200524,Skill
200524,1,SkillLevel524,86245600,523,524,200001,200525,Skill
200525,1,SkillLevel525,86807500,524,525,200001,200526,Skill
200526,1,SkillLevel526,87369400,525,526,200001,200527,Skill
200527,1,SkillLevel527,87931300,526,527,200001,200528,Skill
200528,1,SkillLevel528,88493200,527,528,200001,200529,Skill
200529,1,SkillLevel529,89055100,528,529,200001,200530,Skill
200530,1,SkillLevel530,89617000,529,530,200001,200531,Skill
200531,1,SkillLevel531,90198900,530,531,200001,200532,Skill
200532,1,SkillLevel532,90780800,531,532,200001,200533,Skill
200533,1,SkillLevel533,91362700,532,533,200001,200534,Skill
200534,1,SkillLevel534,91944600,533,534,200001,200535,Skill
200535,1,SkillLevel535,92526500,534,535,200001,200536,Skill
200536,1,SkillLevel536,93108400,535,536,200001,200537,Skill
200537,1,SkillLevel537,93690300,536,537,200001,200538,Skill
200538,1,SkillLevel538,94272200,537,538,200001,200539,Skill
200539,1,SkillLevel539,94854100,538,539,200001,200540,Skill
200540,1,SkillLevel540,95436000,539,540,200001,200541,Skill
200541,1,SkillLevel541,96037900,540,541,200001,200542,Skill
200542,1,SkillLevel542,96639800,541,542,200001,200543,Skill
200543,1,SkillLevel543,97241700,542,543,200001,200544,Skill
200544,1,SkillLevel544,97843600,543,544,200001,200545,Skill
200545,1,SkillLevel545,98445500,544,545,200001,200546,Skill
200546,1,SkillLevel546,99047400,545,546,200001,200547,Skill
200547,1,SkillLevel547,99649300,546,547,200001,200548,Skill
200548,1,SkillLevel548,100251200,547,548,200001,200549,Skill
200549,1,SkillLevel549,100853100,548,549,200001,200550,Skill
200550,1,SkillLevel550,101455000,549,550,200001,200551,Skill
200551,1,SkillLevel551,102076900,550,551,200001,200552,Skill
200552,1,SkillLevel552,102698800,551,552,200001,200553,Skill
200553,1,SkillLevel553,103320700,552,553,200001,200554,Skill
200554,1,SkillLevel554,103942600,553,554,200001,200555,Skill
200555,1,SkillLevel555,104564500,554,555,200001,200556,Skill
200556,1,SkillLevel556,105186400,555,556,200001,200557,Skill
200557,1,SkillLevel557,105808300,556,557,200001,200558,Skill
200558,1,SkillLevel558,106430200,557,558,200001,200559,Skill
200559,1,SkillLevel559,107052100,558,559,200001,200560,Skill
200560,1,SkillLevel560,107674000,559,560,200001,200561,Skill
200561,1,SkillLevel561,108315900,560,561,200001,200562,Skill
200562,1,SkillLevel562,108957800,561,562,200001,200563,Skill
200563,1,SkillLevel563,109599700,562,563,200001,200564,Skill
200564,1,SkillLevel564,110241600,563,564,200001,200565,Skill
200565,1,SkillLevel565,110883500,564,565,200001,200566,Skill
200566,1,SkillLevel566,111525400,565,566,200001,200567,Skill
200567,1,SkillLevel567,112167300,566,567,200001,200568,Skill
200568,1,SkillLevel568,112809200,567,568,200001,200569,Skill
200569,1,SkillLevel569,113451100,568,569,200001,200570,Skill
200570,1,SkillLevel570,114093000,569,570,200001,200571,Skill
200571,1,SkillLevel571,114754900,570,571,200001,200572,Skill
200572,1,SkillLevel572,115416800,571,572,200001,200573,Skill
200573,1,SkillLevel573,116078700,572,573,200001,200574,Skill
200574,1,SkillLevel574,116740600,573,574,200001,200575,Skill
200575,1,SkillLevel575,117402500,574,575,200001,200576,Skill
200576,1,SkillLevel576,118064400,575,576,200001,200577,Skill
200577,1,SkillLevel577,118726300,576,577,200001,200578,Skill
200578,1,SkillLevel578,119388200,577,578,200001,200579,Skill
200579,1,SkillLevel579,120050100,578,579,200001,200580,Skill
200580,1,SkillLevel580,120712000,579,580,200001,200581,Skill
200581,1,SkillLevel581,121393900,580,581,200001,200582,Skill
200582,1,SkillLevel582,122075800,581,582,200001,200583,Skill
200583,1,SkillLevel583,122757700,582,583,200001,200584,Skill
200584,1,SkillLevel584,123439600,583,584,200001,200585,Skill
200585,1,SkillLevel585,124121500,584,585,200001,200586,Skill
200586,1,SkillLevel586,124803400,585,586,200001,200587,Skill
200587,1,SkillLevel587,125485300,586,587,200001,200588,Skill
200588,1,SkillLevel588,126167200,587,588,200001,200589,Skill
200589,1,SkillLevel589,126849100,588,589,200001,200590,Skill
200590,1,SkillLevel590,127531000,589,590,200001,200591,Skill
200591,1,SkillLevel591,128232900,590,591,200001,200592,Skill
200592,1,SkillLevel592,128934800,591,592,200001,200593,Skill
200593,1,SkillLevel593,129636700,592,593,200001,200594,Skill
200594,1,SkillLevel594,130338600,593,594,200001,200595,Skill
200595,1,SkillLevel595,131040500,594,595,200001,200596,Skill
200596,1,SkillLevel596,131742400,595,596,200001,200597,Skill
200597,1,SkillLevel597,132444300,596,597,200001,200598,Skill
200598,1,SkillLevel598,133146200,597,598,200001,200599,Skill
200599,1,SkillLevel599,133848100,598,599,200001,200600,Skill
200600,1,SkillLevel600,134550000,599,600,200001,200601,Skill
200601,1,SkillLevel601,135501900,600,601,200001,200602,Skill
200602,1,SkillLevel602,136453800,601,602,200001,200603,Skill
200603,1,SkillLevel603,137405700,602,603,200001,200604,Skill
200604,1,SkillLevel604,138357600,603,604,200001,200605,Skill
200605,1,SkillLevel605,139309500,604,605,200001,200606,Skill
200606,1,SkillLevel606,140261400,605,606,200001,200607,Skill
200607,1,SkillLevel607,141213300,606,607,200001,200608,Skill
200608,1,SkillLevel608,142165200,607,608,200001,200609,Skill
200609,1,SkillLevel609,143117100,608,609,200001,200610,Skill
200610,1,SkillLevel610,144069000,609,610,200001,200611,Skill
200611,1,SkillLevel611,145270900,610,611,200001,200612,Skill
200612,1,SkillLevel612,146472800,611,612,200001,200613,Skill
200613,1,SkillLevel613,147674700,612,613,200001,200614,Skill
200614,1,SkillLevel614,148876600,613,614,200001,200615,Skill
200615,1,SkillLevel615,150078500,614,615,200001,200616,Skill
200616,1,SkillLevel616,151280400,615,616,200001,200617,Skill
200617,1,SkillLevel617,152482300,616,617,200001,200618,Skill
200618,1,SkillLevel618,153684200,617,618,200001,200619,Skill
200619,1,SkillLevel619,154886100,618,619,200001,200620,Skill
200620,1,SkillLevel620,156088000,619,620,200001,200621,Skill
200621,1,SkillLevel621,157539900,620,621,200001,200622,Skill
200622,1,SkillLevel622,158991800,621,622,200001,200623,Skill
200623,1,SkillLevel623,160443700,622,623,200001,200624,Skill
200624,1,SkillLevel624,161895600,623,624,200001,200625,Skill
200625,1,SkillLevel625,163347500,624,625,200001,200626,Skill
200626,1,SkillLevel626,164799400,625,626,200001,200627,Skill
200627,1,SkillLevel627,166251300,626,627,200001,200628,Skill
200628,1,SkillLevel628,167703200,627,628,200001,200629,Skill
200629,1,SkillLevel629,169155100,628,629,200001,200630,Skill
200630,1,SkillLevel630,170607000,629,630,200001,200631,Skill
200631,1,SkillLevel631,172308900,630,631,200001,200632,Skill
200632,1,SkillLevel632,174010800,631,632,200001,200633,Skill
200633,1,SkillLevel633,175712700,632,633,200001,200634,Skill
200634,1,SkillLevel634,177414600,633,634,200001,200635,Skill
200635,1,SkillLevel635,179116500,634,635,200001,200636,Skill
200636,1,SkillLevel636,180818400,635,636,200001,200637,Skill
200637,1,SkillLevel637,182520300,636,637,200001,200638,Skill
200638,1,SkillLevel638,184222200,637,638,200001,200639,Skill
200639,1,SkillLevel639,185924100,638,639,200001,200640,Skill
200640,1,SkillLevel640,187626000,639,640,200001,200641,Skill
200641,1,SkillLevel641,189577900,640,641,200001,200642,Skill
200642,1,SkillLevel642,191529800,641,642,200001,200643,Skill
200643,1,SkillLevel643,193481700,642,643,200001,200644,Skill
200644,1,SkillLevel644,195433600,643,644,200001,200645,Skill
200645,1,SkillLevel645,197385500,644,645,200001,200646,Skill
200646,1,SkillLevel646,199337400,645,646,200001,200647,Skill
200647,1,SkillLevel647,201289300,646,647,200001,200648,Skill
200648,1,SkillLevel648,203241200,647,648,200001,200649,Skill
200649,1,SkillLevel649,205193100,648,649,200001,200650,Skill
200650,1,SkillLevel650,207145000,649,650,200001,200651,Skill
200651,1,SkillLevel651,209346900,650,651,200001,200652,Skill
200652,1,SkillLevel652,211548800,651,652,200001,200653,Skill
200653,1,SkillLevel653,213750700,652,653,200001,200654,Skill
200654,1,SkillLevel654,215952600,653,654,200001,200655,Skill
200655,1,SkillLevel655,218154500,654,655,200001,200656,Skill
200656,1,SkillLevel656,220356400,655,656,200001,200657,Skill
200657,1,SkillLevel657,222558300,656,657,200001,200658,Skill
200658,1,SkillLevel658,224760200,657,658,200001,200659,Skill
200659,1,SkillLevel659,226962100,658,659,200001,200660,Skill
200660,1,SkillLevel660,229164000,659,660,200001,200661,Skill
200661,1,SkillLevel661,231615900,660,661,200001,200662,Skill
200662,1,SkillLevel662,234067800,661,662,200001,200663,Skill
200663,1,SkillLevel663,236519700,662,663,200001,200664,Skill
200664,1,SkillLevel664,238971600,663,664,200001,200665,Skill
200665,1,SkillLevel665,241423500,664,665,200001,200666,Skill
200666,1,SkillLevel666,243875400,665,666,200001,200667,Skill
200667,1,SkillLevel667,246327300,666,667,200001,200668,Skill
200668,1,SkillLevel668,248779200,667,668,200001,200669,Skill
200669,1,SkillLevel669,251231100,668,669,200001,200670,Skill
200670,1,SkillLevel670,253683000,669,670,200001,200671,Skill
200671,1,SkillLevel671,256384900,670,671,200001,200672,Skill
200672,1,SkillLevel672,259086800,671,672,200001,200673,Skill
200673,1,SkillLevel673,261788700,672,673,200001,200674,Skill
200674,1,SkillLevel674,264490600,673,674,200001,200675,Skill
200675,1,SkillLevel675,267192500,674,675,200001,200676,Skill
200676,1,SkillLevel676,269894400,675,676,200001,200677,Skill
200677,1,SkillLevel677,272596300,676,677,200001,200678,Skill
200678,1,SkillLevel678,275298200,677,678,200001,200679,Skill
200679,1,SkillLevel679,278000100,678,679,200001,200680,Skill
200680,1,SkillLevel680,280702000,679,680,200001,200681,Skill
200681,1,SkillLevel681,283653900,680,681,200001,200682,Skill
200682,1,SkillLevel682,286605800,681,682,200001,200683,Skill
200683,1,SkillLevel683,289557700,682,683,200001,200684,Skill
200684,1,SkillLevel684,292509600,683,684,200001,200685,Skill
200685,1,SkillLevel685,295461500,684,685,200001,200686,Skill
200686,1,SkillLevel686,298413400,685,686,200001,200687,Skill
200687,1,SkillLevel687,301365300,686,687,200001,200688,Skill
200688,1,SkillLevel688,304317200,687,688,200001,200689,Skill
200689,1,SkillLevel689,307269100,688,689,200001,200690,Skill
200690,1,SkillLevel690,310221000,689,690,200001,200691,Skill
200691,1,SkillLevel691,313422900,690,691,200001,200692,Skill
200692,1,SkillLevel692,316624800,691,692,200001,200693,Skill
200693,1,SkillLevel693,319826700,692,693,200001,200694,Skill
200694,1,SkillLevel694,323028600,693,694,200001,200695,Skill
200695,1,SkillLevel695,326230500,694,695,200001,200696,Skill
200696,1,SkillLevel696,329432400,695,696,200001,200697,Skill
200697,1,SkillLevel697,332634300,696,697,200001,200698,Skill
200698,1,SkillLevel698,335836200,697,698,200001,200699,Skill
200699,1,SkillLevel699,339038100,698,699,200001,200700,Skill
200700,1,SkillLevel700,342240000,699,700,200001,200701,Skill
200701,1,SkillLevel701,345691900,700,701,200001,200702,Skill
200702,1,SkillLevel702,349143800,701,702,200001,200703,Skill
200703,1,SkillLevel703,352595700,702,703,200001,200704,Skill
200704,1,SkillLevel704,356047600,703,704,200001,200705,Skill
200705,1,SkillLevel705,359499500,704,705,200001,200706,Skill
200706,1,SkillLevel706,362951400,705,706,200001,200707,Skill
200707,1,SkillLevel707,366403300,706,707,200001,200708,Skill
200708,1,SkillLevel708,369855200,707,708,200001,200709,Skill
200709,1,SkillLevel709,373307100,708,709,200001,200710,Skill
200710,1,SkillLevel710,376759000,709,710,200001,200711,Skill
200711,1,SkillLevel711,380460900,710,711,200001,200712,Skill
200712,1,SkillLevel712,384162800,711,712,200001,200713,Skill
200713,1,SkillLevel713,387864700,712,713,200001,200714,Skill
200714,1,SkillLevel714,391566600,713,714,200001,200715,Skill
200715,1,SkillLevel715,395268500,714,715,200001,200716,Skill
200716,1,SkillLevel716,398970400,715,716,200001,200717,Skill
200717,1,SkillLevel717,402672300,716,717,200001,200718,Skill
200718,1,SkillLevel718,406374200,717,718,200001,200719,Skill
200719,1,SkillLevel719,410076100,718,719,200001,200720,Skill
200720,1,SkillLevel720,413778000,719,720,200001,200721,Skill
200721,1,SkillLevel721,417729900,720,721,200001,200722,Skill
200722,1,SkillLevel722,421681800,721,722,200001,200723,Skill
200723,1,SkillLevel723,425633700,722,723,200001,200724,Skill
200724,1,SkillLevel724,429585600,723,724,200001,200725,Skill
200725,1,SkillLevel725,433537500,724,725,200001,200726,Skill
200726,1,SkillLevel726,437489400,725,726,200001,200727,Skill
200727,1,SkillLevel727,441441300,726,727,200001,200728,Skill
200728,1,SkillLevel728,445393200,727,728,200001,200729,Skill
200729,1,SkillLevel729,449345100,728,729,200001,200730,Skill
200730,1,SkillLevel730,453297000,729,730,200001,200731,Skill
200731,1,SkillLevel731,457498900,730,731,200001,200732,Skill
200732,1,SkillLevel732,461700800,731,732,200001,200733,Skill
200733,1,SkillLevel733,465902700,732,733,200001,200734,Skill
200734,1,SkillLevel734,470104600,733,734,200001,200735,Skill
200735,1,SkillLevel735,474306500,734,735,200001,200736,Skill
200736,1,SkillLevel736,478508400,735,736,200001,200737,Skill
200737,1,SkillLevel737,482710300,736,737,200001,200738,Skill
200738,1,SkillLevel738,486912200,737,738,200001,200739,Skill
200739,1,SkillLevel739,491114100,738,739,200001,200740,Skill
200740,1,SkillLevel740,495316000,739,740,200001,200741,Skill
200741,1,SkillLevel741,499767900,740,741,200001,200742,Skill
200742,1,SkillLevel742,504219800,741,742,200001,200743,Skill
200743,1,SkillLevel743,508671700,742,743,200001,200744,Skill
200744,1,SkillLevel744,513123600,743,744,200001,200745,Skill
200745,1,SkillLevel745,517575500,744,745,200001,200746,Skill
200746,1,SkillLevel746,522027400,745,746,200001,200747,Skill
200747,1,SkillLevel747,526479300,746,747,200001,200748,Skill
200748,1,SkillLevel748,530931200,747,748,200001,200749,Skill
200749,1,SkillLevel749,535383100,748,749,200001,200750,Skill
200750,1,SkillLevel750,539835000,749,750,200001,200751,Skill
200751,1,SkillLevel751,544536900,750,751,200001,200752,Skill
200752,1,SkillLevel752,549238800,751,752,200001,200753,Skill
200753,1,SkillLevel753,553940700,752,753,200001,200754,Skill
200754,1,SkillLevel754,558642600,753,754,200001,200755,Skill
200755,1,SkillLevel755,563344500,754,755,200001,200756,Skill
200756,1,SkillLevel756,568046400,755,756,200001,200757,Skill
200757,1,SkillLevel757,572748300,756,757,200001,200758,Skill
200758,1,SkillLevel758,577450200,757,758,200001,200759,Skill
200759,1,SkillLevel759,582152100,758,759,200001,200760,Skill
200760,1,SkillLevel760,586854000,759,760,200001,200761,Skill
200761,1,SkillLevel761,591805900,760,761,200001,200762,Skill
200762,1,SkillLevel762,596757800,761,762,200001,200763,Skill
200763,1,SkillLevel763,601709700,762,763,200001,200764,Skill
200764,1,SkillLevel764,606661600,763,764,200001,200765,Skill
200765,1,SkillLevel765,611613500,764,765,200001,200766,Skill
200766,1,SkillLevel766,616565400,765,766,200001,200767,Skill
200767,1,SkillLevel767,621517300,766,767,200001,200768,Skill
200768,1,SkillLevel768,626469200,767,768,200001,200769,Skill
200769,1,SkillLevel769,631421100,768,769,200001,200770,Skill
200770,1,SkillLevel770,636373000,769,770,200001,200771,Skill
200771,1,SkillLevel771,641574900,770,771,200001,200772,Skill
200772,1,SkillLevel772,646776800,771,772,200001,200773,Skill
200773,1,SkillLevel773,651978700,772,773,200001,200774,Skill
200774,1,SkillLevel774,657180600,773,774,200001,200775,Skill
200775,1,SkillLevel775,662382500,774,775,200001,200776,Skill
200776,1,SkillLevel776,667584400,775,776,200001,200777,Skill
200777,1,SkillLevel777,672786300,776,777,200001,200778,Skill
200778,1,SkillLevel778,677988200,777,778,200001,200779,Skill
200779,1,SkillLevel779,683190100,778,779,200001,200780,Skill
200780,1,SkillLevel780,688392000,779,780,200001,200781,Skill
200781,1,SkillLevel781,693843900,780,781,200001,200782,Skill
200782,1,SkillLevel782,699295800,781,782,200001,200783,Skill
200783,1,SkillLevel783,704747700,782,783,200001,200784,Skill
200784,1,SkillLevel784,710199600,783,784,200001,200785,Skill
200785,1,SkillLevel785,715651500,784,785,200001,200786,Skill
200786,1,SkillLevel786,721103400,785,786,200001,200787,Skill
200787,1,SkillLevel787,726555300,786,787,200001,200788,Skill
200788,1,SkillLevel788,732007200,787,788,200001,200789,Skill
200789,1,SkillLevel789,737459100,788,789,200001,200790,Skill
200790,1,SkillLevel790,742911000,789,790,200001,200791,Skill
200791,1,SkillLevel791,748612900,790,791,200001,200792,Skill
200792,1,SkillLevel792,754314800,791,792,200001,200793,Skill
200793,1,SkillLevel793,760016700,792,793,200001,200794,Skill
200794,1,SkillLevel794,765718600,793,794,200001,200795,Skill
200795,1,SkillLevel795,771420500,794,795,200001,200796,Skill
200796,1,SkillLevel796,777122400,795,796,200001,200797,Skill
200797,1,SkillLevel797,782824300,796,797,200001,200798,Skill
200798,1,SkillLevel798,788526200,797,798,200001,200799,Skill
200799,1,SkillLevel799,794228100,798,799,200001,200800,Skill
200800,1,SkillLevel800,799930000,799,800,200001,200801,Skill
200801,1,SkillLevel801,805881900,800,801,200001,200802,Skill
200802,1,SkillLevel802,811833800,801,802,200001,200803,Skill
200803,1,SkillLevel803,817785700,802,803,200001,200804,Skill
200804,1,SkillLevel804,823737600,803,804,200001,200805,Skill
200805,1,SkillLevel805,829689500,804,805,200001,200806,Skill
200806,1,SkillLevel806,835641400,805,806,200001,200807,Skill
200807,1,SkillLevel807,841593300,806,807,200001,200808,Skill
200808,1,SkillLevel808,847545200,807,808,200001,200809,Skill
200809,1,SkillLevel809,853497100,808,809,200001,200810,Skill
200810,1,SkillLevel810,859449000,809,810,200001,200811,Skill
200811,1,SkillLevel811,865650900,810,811,200001,200812,Skill
200812,1,SkillLevel812,871852800,811,812,200001,200813,Skill
200813,1,SkillLevel813,878054700,812,813,200001,200814,Skill
200814,1,SkillLevel814,884256600,813,814,200001,200815,Skill
200815,1,SkillLevel815,890458500,814,815,200001,200816,Skill
200816,1,SkillLevel816,896660400,815,816,200001,200817,Skill
200817,1,SkillLevel817,902862300,816,817,200001,200818,Skill
200818,1,SkillLevel818,909064200,817,818,200001,200819,Skill
200819,1,SkillLevel819,915266100,818,819,200001,200820,Skill
200820,1,SkillLevel820,921468000,819,820,200001,200821,Skill
200821,1,SkillLevel821,927919900,820,821,200001,200822,Skill
200822,1,SkillLevel822,934371800,821,822,200001,200823,Skill
200823,1,SkillLevel823,940823700,822,823,200001,200824,Skill
200824,1,SkillLevel824,947275600,823,824,200001,200825,Skill
200825,1,SkillLevel825,953727500,824,825,200001,200826,Skill
200826,1,SkillLevel826,960179400,825,826,200001,200827,Skill
200827,1,SkillLevel827,966631300,826,827,200001,200828,Skill
200828,1,SkillLevel828,973083200,827,828,200001,200829,Skill
200829,1,SkillLevel829,979535100,828,829,200001,200830,Skill
200830,1,SkillLevel830,985987000,829,830,200001,200831,Skill
200831,1,SkillLevel831,992688900,830,831,200001,200832,Skill
200832,1,SkillLevel832,999390800,831,832,200001,200833,Skill
200833,1,SkillLevel833,1006092700,832,833,200001,200834,Skill
200834,1,SkillLevel834,1012794600,833,834,200001,200835,Skill
200835,1,SkillLevel835,1019496500,834,835,200001,200836,Skill
200836,1,SkillLevel836,1026198400,835,836,200001,200837,Skill
200837,1,SkillLevel837,1032900300,836,837,200001,200838,Skill
200838,1,SkillLevel838,1039602200,837,838,200001,200839,Skill
200839,1,SkillLevel839,1046304100,838,839,200001,200840,Skill
200840,1,SkillLevel840,1053006000,839,840,200001,200841,Skill
200841,1,SkillLevel841,1059957900,840,841,200001,200842,Skill
200842,1,SkillLevel842,1066909800,841,842,200001,200843,Skill
200843,1,SkillLevel843,1073861700,842,843,200001,200844,Skill
200844,1,SkillLevel844,1080813600,843,844,200001,200845,Skill
200845,1,SkillLevel845,1087765500,844,845,200001,200846,Skill
200846,1,SkillLevel846,1094717400,845,846,200001,200847,Skill
200847,1,SkillLevel847,1101669300,846,847,200001,200848,Skill
200848,1,SkillLevel848,1108621200,847,848,200001,200849,Skill
200849,1,SkillLevel849,1115573100,848,849,200001,200850,Skill
200850,1,SkillLevel850,1122525000,849,850,200001,200851,Skill
200851,1,SkillLevel851,1129726900,850,851,200001,200852,Skill
200852,1,SkillLevel852,1136928800,851,852,200001,200853,Skill
200853,1,SkillLevel853,1144130700,852,853,200001,200854,Skill
200854,1,SkillLevel854,1151332600,853,854,200001,200855,Skill
200855,1,SkillLevel855,1158534500,854,855,200001,200856,Skill
200856,1,SkillLevel856,1165736400,855,856,200001,200857,Skill
200857,1,SkillLevel857,1172938300,856,857,200001,200858,Skill
200858,1,SkillLevel858,1180140200,857,858,200001,200859,Skill
200859,1,SkillLevel859,1187342100,858,859,200001,200860,Skill
200860,1,SkillLevel860,1194544000,859,860,200001,200861,Skill
200861,1,SkillLevel861,1201995900,860,861,200001,200862,Skill
200862,1,SkillLevel862,1209447800,861,862,200001,200863,Skill
200863,1,SkillLevel863,1216899700,862,863,200001,200864,Skill
200864,1,SkillLevel864,1224351600,863,864,200001,200865,Skill
200865,1,SkillLevel865,1231803500,864,865,200001,200866,Skill
200866,1,SkillLevel866,1239255400,865,866,200001,200867,Skill
200867,1,SkillLevel867,1246707300,866,867,200001,200868,Skill
200868,1,SkillLevel868,1254159200,867,868,200001,200869,Skill
200869,1,SkillLevel869,1261611100,868,869,200001,200870,Skill
200870,1,SkillLevel870,1269063000,869,870,200001,200871,Skill
200871,1,SkillLevel871,1276764900,870,871,200001,200872,Skill
200872,1,SkillLevel872,1284466800,871,872,200001,200873,Skill
200873,1,SkillLevel873,1292168700,872,873,200001,200874,Skill
200874,1,SkillLevel874,1299870600,873,874,200001,200875,Skill
200875,1,SkillLevel875,1307572500,874,875,200001,200876,Skill
200876,1,SkillLevel876,1315274400,875,876,200001,200877,Skill
200877,1,SkillLevel877,1322976300,876,877,200001,200878,Skill
200878,1,SkillLevel878,1330678200,877,878,200001,200879,Skill
200879,1,SkillLevel879,1338380100,878,879,200001,200880,Skill
200880,1,SkillLevel880,1346082000,879,880,200001,200881,Skill
200881,1,SkillLevel881,1354033900,880,881,200001,200882,Skill
200882,1,SkillLevel882,1361985800,881,882,200001,200883,Skill
200883,1,SkillLevel883,1369937700,882,883,200001,200884,Skill
200884,1,SkillLevel884,1377889600,883,884,200001,200885,Skill
200885,1,SkillLevel885,1385841500,884,885,200001,200886,Skill
200886,1,SkillLevel886,1393793400,885,886,200001,200887,Skill
200887,1,SkillLevel887,1401745300,886,887,200001,200888,Skill
200888,1,SkillLevel888,1409697200,887,888,200001,200889,Skill
200889,1,SkillLevel889,1417649100,888,889,200001,200890,Skill
200890,1,SkillLevel890,1425601000,889,890,200001,200891,Skill
200891,1,SkillLevel891,1433802900,890,891,200001,200892,Skill
200892,1,SkillLevel892,1442004800,891,892,200001,200893,Skill
200893,1,SkillLevel893,1450206700,892,893,200001,200894,Skill
200894,1,SkillLevel894,1458408600,893,894,200001,200895,Skill
200895,1,SkillLevel895,1466610500,894,895,200001,200896,Skill
200896,1,SkillLevel896,1474812400,895,896,200001,200897,Skill
200897,1,SkillLevel897,1483014300,896,897,200001,200898,Skill
200898,1,SkillLevel898,1491216200,897,898,200001,200899,Skill
200899,1,SkillLevel899,1499418100,898,899,200001,200900,Skill
200900,1,SkillLevel900,1507620000,899,900,200001,200901,Skill
200901,1,SkillLevel901,1516071900,900,901,200001,200902,Skill
200902,1,SkillLevel902,1524523800,901,902,200001,200903,Skill
200903,1,SkillLevel903,1532975700,902,903,200001,200904,Skill
200904,1,SkillLevel904,1541427600,903,904,200001,200905,Skill
200905,1,SkillLevel905,1549879500,904,905,200001,200906,Skill
200906,1,SkillLevel906,1558331400,905,906,200001,200907,Skill
200907,1,SkillLevel907,1566783300,906,907,200001,200908,Skill
200908,1,SkillLevel908,1575235200,907,908,200001,200909,Skill
200909,1,SkillLevel909,1583687100,908,909,200001,200910,Skill
200910,1,SkillLevel910,1592139000,909,910,200001,200911,Skill
200911,1,SkillLevel911,1600840900,910,911,200001,200912,Skill
200912,1,SkillLevel912,1609542800,911,912,200001,200913,Skill
200913,1,SkillLevel913,1618244700,912,913,200001,200914,Skill
200914,1,SkillLevel914,1626946600,913,914,200001,200915,Skill
200915,1,SkillLevel915,1635648500,914,915,200001,200916,Skill
200916,1,SkillLevel916,1644350400,915,916,200001,200917,Skill
200917,1,SkillLevel917,1653052300,916,917,200001,200918,Skill
200918,1,SkillLevel918,1661754200,917,918,200001,200919,Skill
200919,1,SkillLevel919,1670456100,918,919,200001,200920,Skill
200920,1,SkillLevel920,1679158000,919,920,200001,200921,Skill
200921,1,SkillLevel921,1688109900,920,921,200001,200922,Skill
200922,1,SkillLevel922,1697061800,921,922,200001,200923,Skill
200923,1,SkillLevel923,1706013700,922,923,200001,200924,Skill
200924,1,SkillLevel924,1714965600,923,924,200001,200925,Skill
200925,1,SkillLevel925,1723917500,924,925,200001,200926,Skill
200926,1,SkillLevel926,1732869400,925,926,200001,200927,Skill
200927,1,SkillLevel927,1741821300,926,927,200001,200928,Skill
200928,1,SkillLevel928,1750773200,927,928,200001,200929,Skill
200929,1,SkillLevel929,1759725100,928,929,200001,200930,Skill
200930,1,SkillLevel930,1768677000,929,930,200001,200931,Skill
200931,1,SkillLevel931,1777878900,930,931,200001,200932,Skill
200932,1,SkillLevel932,1787080800,931,932,200001,200933,Skill
200933,1,SkillLevel933,1796282700,932,933,200001,200934,Skill
200934,1,SkillLevel934,1805484600,933,934,200001,200935,Skill
200935,1,SkillLevel935,1814686500,934,935,200001,200936,Skill
200936,1,SkillLevel936,1823888400,935,936,200001,200937,Skill
200937,1,SkillLevel937,1833090300,936,937,200001,200938,Skill
200938,1,SkillLevel938,1842292200,937,938,200001,200939,Skill
200939,1,SkillLevel939,1851494100,938,939,200001,200940,Skill
200940,1,SkillLevel940,1860696000,939,940,200001,200941,Skill
200941,1,SkillLevel941,1870147900,940,941,200001,200942,Skill
200942,1,SkillLevel942,1879599800,941,942,200001,200943,Skill
200943,1,SkillLevel943,1889051700,942,943,200001,200944,Skill
200944,1,SkillLevel944,1898503600,943,944,200001,200945,Skill
200945,1,SkillLevel945,1907955500,944,945,200001,200946,Skill
200946,1,SkillLevel946,1917407400,945,946,200001,200947,Skill
200947,1,SkillLevel947,1926859300,946,947,200001,200948,Skill
200948,1,SkillLevel948,1936311200,947,948,200001,200949,Skill
200949,1,SkillLevel949,1945763100,948,949,200001,200950,Skill
200950,1,SkillLevel950,1955215000,949,950,200001,200951,Skill
200951,1,SkillLevel951,1964916900,950,951,200001,200952,Skill
200952,1,SkillLevel952,1974618800,951,952,200001,200953,Skill
200953,1,SkillLevel953,1984320700,952,953,200001,200954,Skill
200954,1,SkillLevel954,1994022600,953,954,200001,200955,Skill
200955,1,SkillLevel955,2003724500,954,955,200001,200956,Skill
200956,1,SkillLevel956,2013426400,955,956,200001,200957,Skill
200957,1,SkillLevel957,2023128300,956,957,200001,200958,Skill
200958,1,SkillLevel958,2032830200,957,958,200001,200959,Skill
200959,1,SkillLevel959,2042532100,958,959,200001,200960,Skill
200960,1,SkillLevel960,2052234000,959,960,200001,200961,Skill
200961,1,SkillLevel961,2062185900,960,961,200001,200962,Skill
200962,1,SkillLevel962,2072137800,961,962,200001,200963,Skill
200963,1,SkillLevel963,2082089700,962,963,200001,200964,Skill
200964,1,SkillLevel964,2092041600,963,964,200001,200965,Skill
200965,1,SkillLevel965,2101993500,964,965,200001,200966,Skill
200966,1,SkillLevel966,2111945400,965,966,200001,200967,Skill
200967,1,SkillLevel967,2121897300,966,967,200001,200968,Skill
